video_id,stats.num_shots,stats.avg_shot_len_sec,stats.cuts_per_30s,stats.lighting.s_mean,stats.lighting.v_mean,stats.lighting.v_std,stats.movement_counts.static_shot,stats.movement_counts.pan_horizontal,stats.movement_counts.tilt_vertical,stats.movement_counts.dolly_in,stats.movement_counts.dolly_out,analysis.video_analysis.confidence_score,stats.editing_rhythm_guess,analysis.video_analysis.editing_rhythm,stats.lighting.quality,stats.lighting.condition,stats.lighting.color_temperature,analysis.video_analysis.color_tone,analysis.video_analysis.lighting_style,analysis.video_analysis.shot_types,analysis.video_analysis.camera_movements,analysis.video_analysis.composition_styles,analysis.video_analysis.overall_style,analysis.style_tags,label,label_str
3x52i9jh8en2xa4,1.0,15.733,0.0,0.128,0.722,0.301,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,bright_sunny,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|static_shot|slow|rule_of_thirds|medium_shot|documentary_style|warm_mood|warm_tone,0,假
3x53ac3h93vf3r9,1.0,5.567,0.0,0.47,0.574,0.328,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|static_shot|slow|rule_of_thirds|medium_shot|documentary_style|warm_mood|warm_tone,1,真
3x565u5rqzmdk2k,6.0,2.978,8.318,0.572,0.345,0.143,5.0,1.0,0.0,0.0,0.0,0.3,very_fast,very_fast,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,narrative_style|static_shot|rule_of_thirds|medium_shot|documentary_style|medium_contrast|very_fast|warm_mood|warm_tone,0,假
3x56fqqqan35vtk,1.0,11.067,0.0,0.171,0.716,0.201,0.0,0.0,0.0,1.0,0.0,0.3,slow,slow,medium_contrast,bright_sunny,warm_tone,warm_tone,medium_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,narrative_style|slow|dolly_in|rule_of_thirds|medium_shot|documentary_style|medium_contrast|warm_mood|warm_tone,1,真
3x5828usxrrqke4,1.0,15.141,0.0,0.213,0.503,0.149,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,narrative_style|static_shot|slow|rule_of_thirds|medium_shot|documentary_style|medium_contrast|warm_mood|warm_tone,1,真
3x58gquvkdiqvmq,4.0,3.817,5.857,0.329,0.278,0.357,1.0,1.0,0.0,2.0,0.0,0.3,fast,fast,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|dolly_in|rule_of_thirds|medium_shot|documentary_style|fast|warm_mood|warm_tone,1,真
3x59uvnx32kkngy,3.0,5.844,3.409,0.217,0.591,0.26,1.0,1.0,1.0,0.0,0.0,0.3,moderate,moderate,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|static_shot|rule_of_thirds|medium_shot|documentary_style|moderate|warm_mood|warm_tone,1,真
3x5aickpnrpqhds,19.0,4.975,5.67,0.167,0.659,0.282,17.0,0.0,2.0,0.0,0.0,0.3,fast,fast,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|static_shot|rule_of_thirds|medium_shot|documentary_style|fast|warm_mood|warm_tone,1,真
3x5azhb8s73fe3e,1.0,13.16,0.0,0.605,0.579,0.207,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,narrative_style|static_shot|cool_tone|slow|rule_of_thirds|medium_shot|documentary_style|medium_contrast,1,真
3x5bsx7my8yx29u,7.0,2.138,11.868,0.277,0.57,0.245,0.0,1.0,3.0,1.0,2.0,0.3,very_fast,very_fast,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style,high_contrast|narrative_style|cool_tone|rule_of_thirds|medium_shot|tilt_vertical|documentary_style|very_fast,1,真
3x5cu7ezz33wf6y,1.0,4.994,0.0,0.181,0.413,0.221,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,narrative_style|slow|pan_horizontal|rule_of_thirds|medium_shot|documentary_style|medium_contrast|warm_mood|warm_tone,1,真
3x5e3gp2d87wyqa,1.0,63.48,0.0,0.407,0.619,0.213,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,narrative_style|static_shot|cool_tone|slow|rule_of_thirds|medium_shot|documentary_style|medium_contrast,0,假
3x5figva6s2sk7s,4.0,5.25,4.276,0.231,0.612,0.198,2.0,1.0,0.0,1.0,0.0,0.3,moderate,moderate,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,narrative_style|static_shot|rule_of_thirds|medium_shot|documentary_style|medium_contrast|moderate|warm_mood|warm_tone,1,真
3x5ibdcizvyit4a,2.0,5.66,2.641,0.166,0.499,0.284,0.0,0.0,0.0,1.0,1.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|slow|dolly_in|rule_of_thirds|medium_shot|documentary_style|warm_mood|warm_tone,1,真
3x5jp5mezdgi4fq,1.0,18.367,0.0,0.052,0.817,0.156,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,bright_sunny,warm_tone,warm_tone,medium_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,narrative_style|slow|pan_horizontal|rule_of_thirds|medium_shot|documentary_style|medium_contrast|warm_mood|warm_tone,1,真
3x5p3pvd8pdky6c,5.0,4.12,5.78,0.538,0.263,0.26,4.0,0.0,1.0,0.0,0.0,0.3,fast,fast,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|static_shot|rule_of_thirds|medium_shot|documentary_style|fast|warm_mood|warm_tone,1,真
3x5qyy5ckq7swuw,1.0,6.48,0.0,0.075,0.284,0.19,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,narrative_style|static_shot|slow|rule_of_thirds|medium_shot|documentary_style|medium_contrast|warm_mood|warm_tone,1,真
3x5s3h6uyj5xfss,9.0,3.636,7.264,0.209,0.219,0.142,1.0,3.0,1.0,3.0,1.0,0.3,fast,fast,medium_contrast,dim_low_light,cool_tone,cool_tone,medium_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,narrative_style|cool_tone|pan_horizontal|rule_of_thirds|medium_shot|documentary_style|medium_contrast|fast,1,真
3x5sidac4zdeb99,1.0,198.967,0.0,0.272,0.602,0.306,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,high_contrast|narrative_style|static_shot|cool_tone|slow|rule_of_thirds|medium_shot|documentary_style,0,假
3x5ukaaarhwb6mk,1.0,33.04,0.0,0.504,0.497,0.231,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,high_contrast|narrative_style|static_shot|cool_tone|slow|rule_of_thirds|medium_shot|documentary_style,0,假
3x5w3hq73bw9eby,1.0,7.958,0.0,0.624,0.431,0.245,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|static_shot|slow|rule_of_thirds|medium_shot|documentary_style|warm_mood|warm_tone,1,真
3x5x5miprkvphbw,1.0,120.283,0.0,0.317,0.721,0.21,0.0,0.0,1.0,0.0,0.0,0.3,slow,slow,medium_contrast,bright_sunny,warm_tone,warm_tone,medium_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,narrative_style|slow|rule_of_thirds|medium_shot|tilt_vertical|documentary_style|medium_contrast|warm_mood|warm_tone,1,真
3x5yiw5hwys89cm,1.0,11.933,0.0,0.27,0.385,0.279,0.0,0.0,1.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|slow|rule_of_thirds|medium_shot|tilt_vertical|documentary_style|warm_mood|warm_tone,0,假
3x627meastrtcsg,1.0,99.613,0.0,0.116,0.316,0.31,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|slow|pan_horizontal|rule_of_thirds|medium_shot|documentary_style|warm_mood|warm_tone,0,假
3x62d3gz53276vs,1.0,21.017,0.0,0.273,0.678,0.393,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|static_shot|slow|rule_of_thirds|medium_shot|documentary_style|warm_mood|warm_tone,0,假
3x65ep66n5zqdxm,3.0,2.069,9.536,0.283,0.338,0.306,2.0,0.0,0.0,1.0,0.0,0.3,very_fast,very_fast,high_contrast,dim_low_light,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,high_contrast|narrative_style|static_shot|cool_tone|rule_of_thirds|medium_shot|documentary_style|very_fast,1,真
3x65sbt4v37rncy,19.0,3.381,8.368,0.824,0.467,0.192,4.0,5.0,4.0,5.0,1.0,0.3,very_fast,very_fast,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,narrative_style|pan_horizontal|rule_of_thirds|medium_shot|documentary_style|medium_contrast|very_fast|warm_mood|warm_tone,0,假
3x67f6wjets7kmy,2.0,6.8,2.199,0.347,0.469,0.205,2.0,0.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,narrative_style|static_shot|cool_tone|slow|rule_of_thirds|medium_shot|documentary_style|medium_contrast,0,假
3x67v5cyrwg7ifq,1.0,6.958,0.0,0.318,0.765,0.283,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,bright_sunny,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,high_contrast|narrative_style|static_shot|cool_tone|slow|rule_of_thirds|medium_shot|documentary_style,1,真
3x68zxc3ic2uk7c,4.0,7.85,2.857,0.813,0.403,0.298,3.0,0.0,0.0,1.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|static_shot|slow|rule_of_thirds|medium_shot|documentary_style|warm_mood|warm_tone,1,真
3x6d7bq2f8dc95u,2.0,17.767,0.843,0.385,0.559,0.245,1.0,0.0,1.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,high_contrast|narrative_style|static_shot|cool_tone|slow|rule_of_thirds|medium_shot|documentary_style,0,假
3x6darptsdf5ic9,1.0,10.4,0.0,0.275,0.479,0.268,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,high_contrast|narrative_style|static_shot|cool_tone|slow|rule_of_thirds|medium_shot|documentary_style,1,真
3x6g8rysfypvsc6,6.0,16.2,1.541,0.555,0.467,0.238,3.0,3.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,high_contrast|narrative_style|static_shot|cool_tone|slow|rule_of_thirds|medium_shot|documentary_style,0,假
3x6grrjdmfjcvgs,15.0,9.064,3.078,0.325,0.48,0.308,10.0,1.0,2.0,2.0,0.0,0.3,moderate,moderate,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,high_contrast|narrative_style|static_shot|cool_tone|rule_of_thirds|medium_shot|documentary_style|moderate,1,真
3x6hfvinryh5j7m,1.0,15.254,0.0,0.193,0.889,0.169,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,bright_sunny,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,slow|narrative_style|rule_of_thirds|warm_tone|documentary_style|warm_mood|medium_contrast|static_shot|medium_shot,1,真
3x6kgc2skkeys7m,1.0,5.967,0.0,0.064,0.303,0.38,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|static_shot|slow|rule_of_thirds|medium_shot|documentary_style|warm_mood|warm_tone,0,假
3x6npxgu9kr2sgu,4.0,3.013,7.39,0.229,0.556,0.241,2.0,2.0,0.0,0.0,0.0,0.3,fast,fast,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,high_contrast|narrative_style|static_shot|cool_tone|rule_of_thirds|medium_shot|documentary_style|fast,1,真
3x6rd6qtetk9b5m,2.0,5.608,2.671,0.752,0.773,0.077,0.0,0.0,2.0,0.0,0.0,0.3,slow,slow,soft_low_contrast,bright_sunny,cool_tone,cool_tone,soft_low_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style,narrative_style|cool_tone|slow|soft_low_contrast|rule_of_thirds|medium_shot|tilt_vertical|documentary_style,1,真
3x6rptbr78izvt6,3.0,3.355,5.921,0.24,0.588,0.231,3.0,0.0,0.0,0.0,0.0,0.3,fast,fast,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|static_shot|rule_of_thirds|medium_shot|documentary_style|fast|warm_mood|warm_tone,1,真
3x6rt3xnesb4qpe,5.0,2.472,9.585,0.132,0.454,0.162,4.0,0.0,0.0,1.0,0.0,0.3,very_fast,very_fast,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,narrative_style|static_shot|rule_of_thirds|medium_shot|documentary_style|medium_contrast|very_fast|warm_mood|warm_tone,1,真
3x6snt7agsnh6yk,1.0,8.0,0.0,0.153,0.135,0.286,0.0,0.0,1.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|slow|rule_of_thirds|medium_shot|tilt_vertical|documentary_style|warm_mood|warm_tone,1,真
3x6u8ywhvmp6nww,4.0,4.11,5.441,0.269,0.347,0.362,3.0,0.0,0.0,0.0,1.0,0.3,fast,fast,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|static_shot|rule_of_thirds|medium_shot|documentary_style|fast|warm_mood|warm_tone,1,真
3x6wgga2ph3jxza,1.0,11.1,0.0,0.376,0.651,0.282,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,high_contrast|narrative_style|static_shot|cool_tone|slow|rule_of_thirds|medium_shot|documentary_style,1,真
3x6x7szqy97ixya,3.0,4.589,4.337,0.164,0.624,0.291,2.0,0.0,1.0,0.0,0.0,0.3,moderate,moderate,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|static_shot|rule_of_thirds|medium_shot|documentary_style|moderate|warm_mood|warm_tone,1,真
3x6y3jhyehykdz6,1.0,39.193,0.0,0.558,0.584,0.226,0.0,0.0,0.0,1.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style,narrative_style|cool_tone|slow|dolly_in|rule_of_thirds|medium_shot|documentary_style|medium_contrast,0,假
3x6zszjue2kspb9,2.0,6.1,2.452,0.6,0.653,0.219,1.0,1.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,narrative_style|static_shot|cool_tone|slow|rule_of_thirds|medium_shot|documentary_style|medium_contrast,1,真
3x7269wyyimyzm4,1.0,25.92,0.0,0.164,0.22,0.261,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|slow|pan_horizontal|rule_of_thirds|medium_shot|documentary_style|warm_mood|warm_tone,1,真
3x76a99a5e67jre,9.0,1.461,18.068,0.197,0.602,0.222,1.0,0.0,1.0,6.0,1.0,0.3,very_fast,very_fast,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style,narrative_style|cool_tone|dolly_in|rule_of_thirds|medium_shot|documentary_style|medium_contrast|very_fast,0,假
3x77de6ge8bcspu,4.0,2.8,7.965,0.697,0.77,0.208,1.0,0.0,3.0,0.0,0.0,0.3,fast,fast,medium_contrast,bright_sunny,cool_tone,cool_tone,medium_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style,narrative_style|cool_tone|rule_of_thirds|medium_shot|tilt_vertical|documentary_style|medium_contrast|fast,1,真
3x7a7juzrk3g8ak,3.0,6.387,3.119,0.838,0.627,0.202,1.0,0.0,1.0,0.0,1.0,0.3,moderate,moderate,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,narrative_style|static_shot|rule_of_thirds|medium_shot|documentary_style|medium_contrast|moderate|warm_mood|warm_tone,1,真
3x7abhetbrdcmes,7.0,8.497,3.014,0.005,0.318,0.326,1.0,2.0,0.0,4.0,0.0,0.3,moderate,moderate,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|dolly_in|rule_of_thirds|medium_shot|documentary_style|moderate|warm_mood|warm_tone,1,真
3x7e85f2nh6r2wu,1.0,51.333,0.0,0.057,0.204,0.34,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,slow|narrative_style|rule_of_thirds|warm_tone|documentary_style|warm_mood|pan_horizontal|high_contrast|medium_shot,1,真
3x7e8w4ccghcery,1.0,27.2,0.0,0.156,0.237,0.263,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|static_shot|slow|rule_of_thirds|medium_shot|documentary_style|warm_mood|warm_tone,1,真
3x7f6bxg4j46cdk,2.0,3.717,4.018,0.207,0.558,0.21,2.0,0.0,0.0,0.0,0.0,0.3,moderate,moderate,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,narrative_style|static_shot|cool_tone|rule_of_thirds|medium_shot|documentary_style|medium_contrast|moderate,1,真
3x7fmnb83cu6p8a,1.0,33.933,0.0,0.02,0.479,0.338,0.0,0.0,0.0,0.0,1.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,dolly_out,rule_of_thirds,documentary_style|narrative_style|warm_mood,dolly_out|high_contrast|narrative_style|slow|rule_of_thirds|medium_shot|documentary_style|warm_mood|warm_tone,0,假
3x7i6xjvpbrjfzk,3.0,3.107,6.383,0.352,0.868,0.183,3.0,0.0,0.0,0.0,0.0,0.3,fast,fast,medium_contrast,bright_sunny,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,narrative_style|static_shot|rule_of_thirds|medium_shot|documentary_style|fast|medium_contrast|warm_mood|warm_tone,1,真
3x7kapcdec4yft9,3.0,4.455,4.467,0.324,0.718,0.222,1.0,2.0,0.0,0.0,0.0,0.3,moderate,moderate,medium_contrast,bright_sunny,warm_tone,warm_tone,medium_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,narrative_style|pan_horizontal|rule_of_thirds|medium_shot|documentary_style|medium_contrast|moderate|warm_mood|warm_tone,1,真
3x7mm4prebqqqym,4.0,4.875,4.592,0.237,0.572,0.252,2.0,2.0,0.0,0.0,0.0,0.3,moderate,moderate,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|static_shot|rule_of_thirds|medium_shot|documentary_style|moderate|warm_mood|warm_tone,1,真
3x7rav9yzk3whvw,2.0,84.733,0.177,0.12,0.342,0.406,2.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|static_shot|slow|rule_of_thirds|medium_shot|documentary_style|warm_mood|warm_tone,0,假
3x7t93y4spz9vce,7.0,2.503,10.217,0.185,0.567,0.272,6.0,1.0,0.0,0.0,0.0,0.3,very_fast,very_fast,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,high_contrast|narrative_style|static_shot|rule_of_thirds|medium_shot|documentary_style|very_fast|warm_mood|warm_tone,1,真
