procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 167208784  30308 772327232    0    0     0  2785 14183 7572  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 167208928  30308 772327232    0    0     0     0 12979 4905  4  0 96  0  0
 6  0 1030464 167208816  30308 772327232    0    0     0     0 11469 4186  3  0 97  0  0
 6  0 1030464 167209888  30308 772327232    0    0     0   218 19366 6756  3  0 96  0  0
 6  0 1030464 167208624  30308 772327232    0    0     0     0 12684 4647  4  0 96  0  0
 6  0 1030464 167208192  30308 772327232    0    0     0     0 15801 5459  3  0 97  0  0
 6  0 1030464 167215632  30308 772327232    0    0     0    16 12798 6377  4  0 96  0  0
 7  0 1030464 167216752  30308 772327232    0    0     0     0 10788 4181  3  0 97  0  0
 6  0 1030464 167218016  30308 772327232    0    0     0   294 11381 4341  3  0 97  0  0
 6  0 1030464 167217824  30308 772327296    0    0     0     0 13408 5363  4  0 96  0  0
 6  0 1030464 167215808  30308 772327296    0    0     0     0 11139 4925  3  0 97  0  0
 7  0 1030464 167215696  30308 772327296    0    0     0     0 12550 4882  4  0 96  0  0
 6  0 1030464 167216064  30308 772327296    0    0     0    12 10954 4318  3  0 97  0  0
 6  0 1030464 167215184  30308 772327296    0    0     0  1490 11680 4817  3  0 97  0  0
 6  0 1030464 167213488  30308 772327296    0    0   152    18 64573 17491 20  0 80  0  0
 6  0 1030464 167213136  30308 772327488    0    0   180     0 73346 20726 23  1 77  0  0
 6  0 1030464 167212576  30308 772327680    0    0    48     0 1031954 14406 48  3 50  0  0
 6  0 1030464 167212704  30308 772327680    0    0     0     2 11955 6690  3  0 97  0  0
 6  0 1030464 167212272  30308 772327680    0    0     0    45 12173 5016  3  0 97  0  0
 6  0 1030464 167213376  30308 772327680    0    0     0  2135 12744 4936  4  0 96  0  0
 6  0 1030464 167213264  30308 772327680    0    0     0     0 12373 5494  3  0 97  0  0
 6  0 1030464 167212960  30308 772327680    0    0     0     0 12701 5290  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 167213408  30308 772327680    0    0     0    40 12991 5102  4  0 96  0  0
 6  0 1030464 167213792  30308 772327680    0    0     0    29 13181 5238  3  0 97  0  0
 7  0 1030464 167213792  30308 772327680    0    0     0    91 11509 4855  3  0 97  0  0
 6  0 1030464 167213536  30308 772327680    0    0     0    62 14651 6681  4  0 96  0  0
 6  0 1030464 167213152  30308 772327680    0    0     0     0 11668 4995  3  0 97  0  0
 6  0 1030464 167213168  30308 772327680    0    0     0    10 11515 4607  3  0 97  0  0
 7  0 1030464 167220160  30308 772327744    0    0     0   610 15377 7118  4  0 96  0  0
 6  0 1030464 167212496  30308 772327744    0    0     0   414 13560 6659  4  0 96  0  0
 6  0 1030464 167210928  30308 772327744    0    0     0  8921 13327 6871  3  0 97  0  0
 6  0 1030464 167210912  30308 772327744    0    0     0    18 12222 4885  4  0 96  0  0
 7  0 1030464 167210448  30308 772327744    0    0     0     0 12501 5908  4  0 96  0  0
 6  0 1030464 167210448  30308 772327872    0    0   156     0 66476 17283 19  0 81  0  0
133  0 1030464 167209376  30308 772328064    0    0   204   138 105058 21907 26  1 74  0  0
 8  0 1030464 167184864  30308 772328192    0    0    20   436 172992 34710 28  2 70  0  0
 6  0 1030464 167185920  30308 772328192    0    0     0     3 18353 18640  3  0 96  0  0
 8  0 1030464 167183808  30308 772328192    0    0     0     0 18441 18109  3  0 96  0  0
 7  0 1030464 167182592  30308 772328192    0    0     0     0 20233 18243  4  0 96  0  0
 7  0 1030464 167183312  30308 772328192    0    0     0     0 19451 17813  4  0 96  0  0
135  0 1030464 166591680  30308 772568448    0    0     0 349389 32211 20698  4  1 96  0  0
 6  0 1030464 167184784  30308 772328192    0    0     0    41 13898 6036  3  0 97  0  0
 6  0 1030464 167184384  30308 772328192    0    0     0    92 12252 5223  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 167183104  30308 772328192    0    0     0     3 13660 5489  4  0 96  0  0
 6  0 1030464 167184752  30308 772328192    0    0     0     0 11100 4360  3  0 97  0  0
17  0 1030464 167199136  30308 772328192    0    0     0     0 17618 8336  3  0 96  0  0
 6  0 1030464 167201552  30308 772328128    0    0     0    96 20650 5525  4  0 96  0  0
 6  0 1030464 167201600  30308 772328128    0    0     0   736 15818 4402  3  0 97  0  0
 6  0 1030464 167201088  30308 772328128    0    0     0     0 22268 4513  4  0 96  0  0
 6  0 1030464 167200560  30308 772328128    0    0     0     0 11891 4634  3  0 97  0  0
 6  0 1030464 167200032  30308 772328192    0    0     0     0 25691 8279  4  0 96  0  0
 7  0 1030464 167200096  30308 772328192    0    0     0    72 12121 4560  4  0 96  0  0
133  0 1030464 167200496  30308 772328064    0    0   228    13 85620 22451 25  0 75  0  0
133  0 1030464 166783136  30308 772328320    0    0   184     3 112167 17648 28  1 71  0  0
 7  0 1030464 167200384  30308 772328384    0    0     0     0 69722 6631 15  1 85  0  0
 6  0 1030464 167200480  30308 772328384    0    0     0     0 13228 4911  3  0 97  0  0
 6  0 1030464 167200528  30308 772328384    0    0     0  3547 11551 4232  3  0 97  0  0
 6  0 1030464 167200848  30308 772328384    0    0     0    17 13757 5150  4  0 96  0  0
 6  0 1030464 167216640  30308 772328384    0    0     0   562 20861 4517  3  0 96  0  0
 6  0 1030464 167216992  30308 772328384    0    0     0    15 13362 4578  4  0 96  0  0
 6  0 1030464 167212352  30308 772328384    4    0     4  1325 27353 36541  3  0 97  0  0
 6  0 1030464 167212352  30308 772328384    0    0     0   228 8564 3968  2  0 98  0  0
 6  0 1030464 167538080  30308 772332032    0    0     0   153 10251 4033  2  0 98  0  0
 7  0 1030464 167271280  30308 772332288    0    0     0     3 13880 4157  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 167272320  30308 772332288    0    0     0     0 13015 5823  4  0 96  0  0
 6  0 1030464 167270768  30308 772332352    0    0     0     0 16483 7046  3  0 97  0  0
 6  0 1030464 167270256  30308 772332352    0    0     0     0 19875 4519  4  0 96  0  0
 6  0 1030464 167271824  30308 772332352    0    0     0  3908 19022 4381  3  0 97  0  0
 6  0 1030464 167272288  30308 772332352    0    0     0   122 11937 4380  3  0 97  0  0
 6  0 1030464 167272752  30308 772332480    0    0   160     0 75959 18817 24  0 76  0  0
134  0 1030464 167272384  30308 772332672    0    0   204     0 88215 21779 27  1 73  0  0
 7  0 1030464 167273024  30308 772332672    0    0     0     0 58964 4941 15  1 84  0  0
 6  0 1030464 167272672  30308 772332736    0    0     0  2072 21645 6943  5  0 95  0  0
 7  0 1030464 167272512  30308 772332736    0    0     0     0 11545 4756  3  0 97  0  0
 6  0 1030464 167272992  30308 772332736    0    0     0     0 10979 4380  3  0 97  0  0
 6  0 1030464 167271584  30308 772332736    0    0     0     0 13325 6318  4  0 96  0  0
 7  0 1030464 167272096  30308 772332736    0    0     0     0 12085 4993  3  0 97  0  0
 6  0 1030464 167272000  30308 772332736    0    0     0  1715 12452 4719  3  0 97  0  0
 6  0 1030464 167272160  30308 772332736    0    0     0    59 12818 4662  4  0 96  0  0
 6  0 1030464 167272272  30308 772332736    0    0     0     3 11002 4298  3  0 97  0  0
 6  0 1030464 167270208  30308 772332736    0    0     0     0 13311 5037  3  0 97  0  0
 6  0 1030464 167270688  30308 772332736    0    0     0     0 13123 5130  4  0 96  0  0
 6  0 1030464 167288128  30308 772332736    0    0     0   105 24904 5876  3  0 96  0  0
 6  0 1030464 167273808  30308 772332736    0    0     0    30 16391 4401  3  0 97  0  0
 6  0 1030464 167272240  30308 772332736    0    0     0     3 12131 4565  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
135  0 1030464 167270688  30308 772332736    0    0    56    55 274586 10534 11  1 88  0  0
 7  0 1030464 167268624  30308 772332928    0    0   124     0 476972 17099 21  1 78  0  0
133  0 1030464 166981552  30308 772333056    0    0   124    12 226637 16577 25  1 74  0  0
 7  0 1030464 167277664  30308 772333056    0    0     0   148 53581 4571  9  1 90  0  0
 7  0 1030464 167277664  30308 772333056    0    0     0   682 13326 5426  4  0 96  0  0
 7  0 1030464 166940672  30308 772333056    0    0     0   189 14046 5140  4  0 96  0  0
 7  0 1030464 167276832  30308 772333056    0    0     0 357049 21065 7172  3  0 97  0  0
 6  0 1030464 167276176  30308 772333056    0    0     0    18 12407 4635  4  0 96  0  0
 6  0 1030464 167276240  30308 772333056    0    0     0     0 12240 4801  3  0 97  0  0
 7  0 1030464 167277024  30308 772333056    0    0     0     0 11325 5916  3  0 97  0  0
 8  0 1030464 167248304  30308 772333184    0    0     0   299 39581 29184  5  1 94  0  0
 8  0 1030464 167247696  30308 772333184    0    0     0  2032 18406 19101  3  0 96  0  0
 7  0 1030464 167249040  30308 772333184    0    0     0    19 19963 19006  4  0 96  0  0
 7  0 1030464 167250336  30308 772333184    0    0     0     0 24854 19093  4  0 96  0  0
 7  0 1030464 167248448  30308 772333184    0    0     0     0 21757 17406  3  0 96  0  0
 6  0 1030464 167248928  30308 772333184    0    0     0     0 22734 15278  3  0 96  0  0
 6  0 1030464 167255184  30308 772333248    0    0     0     0 28622 7629  4  0 96  0  0
 6  0 1030464 167255376  30308 772333184    0    0     0   737 14638 4502  3  0 97  0  0
133  0 1030464 167254240  30308 772333248    0    0   104     3 46141 11251 13  0 87  0  0
 6  0 1030464 167266096  30308 772333440    0    0   148     0 67473 16999 19  0 80  0  0
 6  0 1030464 167269888  30308 772333568    0    0   156     0 78620 17445 18  0 82  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 1030464 167271424  30308 772333632    0    0    24     0 104719 11066 23  1 76  0  0
 8  0 1030464 167269904  30308 772333632    0    0     0    96 11203 4355  3  0 97  0  0
 6  0 1030464 167269024  30308 772333632    0    0     0  3522 13797 5017  4  0 96  0  0
 6  0 1030464 167269040  30308 772333632    0    0     0   744 11975 5268  3  0 97  0  0
 6  0 1030464 167269376  30308 772333632    0    0     0     0 12214 4847  4  0 96  0  0
 6  0 1030464 167269776  30308 772333696    0    0     0     0 11337 5545  3  0 97  0  0
 6  0 1030464 167268656  30308 772333696    0    0     0     0 12075 4627  3  0 96  0  0
 7  0 1030464 167267840  30308 772333696    0    0     0    33 13128 5492  4  0 96  0  0
 6  0 1030464 167268752  30308 772333696    0    0     0   122 11036 4073  3  0 97  0  0
 6  0 1030464 167268112  30308 772333696    0    0     0     0 12593 6416  3  0 97  0  0
 7  0 1030464 167268864  30308 772333696    0    0     0     0 12833 7311  4  0 96  0  0
 6  0 1030464 167284320  30308 772333696    0    0     0    12 11541 5336  3  0 97  0  0
 6  0 1030464 167275824  30308 772333696    0    0     0     0 11254 4520  3  0 97  0  0
 6  0 1030464 167547456  30308 772334272    0    0     0   578 17335 12288  2  0 97  0  0
 6  0 1030464 167209728  30308 772334720    0    0     0    88 13056 4740  2  0 98  0  0
 6  0 1030464 167211760  30308 772334720    0    0     0  2267 13166 5573  4  0 96  0  0
 6  0 1030464 167212112  30308 772334720    0    0     0   146 15524 4618  3  0 97  0  0
133  0 1030464 167211200  30308 772334720    0    0   184     3 78854 16298 22  0 78  0  0
 6  0 1030464 167212288  30308 772335104    0    0   168  1110 75439 16591 22  0 78  0  0
133  0 1030464 166474032  30308 772335168    0    0    60    18 893926 14836 45  2 53  0  0
 7  0 1030464 167191296  30308 772335168    0    0     0     0 52375 6014  5  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 167191024  30308 772335168    0    0     0     0 11305 4446  3  0 97  0  0
 7  0 1030464 167190400  30308 772335168    0    0     0    94 12981 4941  4  0 96  0  0
 6  0 1030464 167189904  30308 772335168    0    0     0  1986 11561 4894  3  0 97  0  0
 7  0 1030464 167191104  30308 772335168    0    0     0    18 11761 6521  3  0 97  0  0
 6  0 1030464 167190976  30308 772335168    0    0     0     0 13067 5679  4  0 96  0  0
 6  0 1030464 167189760  30308 772335168    0    0     0    10 11748 4936  3  0 97  0  0
 6  0 1030464 167188768  30308 772335232    0    0     0     0 13677 5622  4  0 96  0  0
 7  0 1030464 167189248  30308 772335232    0    0     0     0 10976 4442  3  0 97  0  0
 6  0 1030464 167189232  30308 772335232    0    0     0   192 11035 4808  3  0 97  0  0
 8  0 1030464 167190096  30308 772335232    0    0     0     0 14925 6445  4  0 96  0  0
 6  0 1030464 167190144  30308 772335232    0    0     0     0 12654 5480  3  0 97  0  0
 6  0 1030464 167190176  30308 772335232    0    0     0    31 11943 6018  3  0 97  0  0
 6  0 1030464 167187984  30308 772335744    0    0     0     3 12805 4878  4  0 96  0  0
 6  0 1030464 167188752  30308 772335232    0    0     0  1638 11528 4432  3  0 97  0  0
 6  0 1030464 166566880  30308 772608896    0    0     0     0 13333 5235  4  0 96  0  0
 6  0 1030464 167187520  30308 772335296    0    0    76 347812 189009 12895 12  1 87  0  0
 6  0 1030464 167186656  30308 772335296    0    0   160    14 396099 18846 24  1 75  0  0
 6  0 1030464 167178432  30308 772335616    0    0   172     0 227180 17896 21  1 78  0  0
90  0 1030464 167178560  30308 772335680    0    0    24    58 1122091 8838 36  2 61  0  0
 7  0 1030464 167179648  30308 772335680    0    0     0     0 13013 4411  4  0 96  0  0
 6  0 1030464 167189376  30308 772335680    0    0     0    26 11768 5208  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 167183648  30308 772335744    0    0     0     0 18708 6424  5  0 95  0  0
 6  0 1030464 167183872  30308 772335744    0    0     0   653 26458 5313  4  0 96  0  0
 7  0 1030464 167184048  30308 772335744    0    0     0    42 12144 4945  3  0 97  0  0
 6  0 1030464 167183920  30308 772335744    0    0     0  5463 13447 5023  4  0 96  0  0
 6  0 1030464 167181392  30308 772335744    0    0     0     0 11620 5082  3  0 97  0  0
 7  0 1030464 167181824  30308 772335744    0    0     0     0 11971 4995  3  0 97  0  0
 6  0 1030464 167181760  30308 772335744    0    0     0     0 12856 5139  4  0 96  0  0
 8  0 1030464 167159216  30308 772335744    0    0     0   255 29984 21273  3  1 96  0  0
 8  0 1030464 167158016  30308 772335744    0    0     0     3 18089 17555  3  0 96  0  0
 8  0 1030464 167156832  30308 772335744    0    0     0    16 19625 18837  4  0 96  0  0
 7  0 1030464 167156064  30308 772335808    0    0     0     0 18587 17980  3  0 96  0  0
 8  0 1030464 167152656  30308 772335808    0    0     0  1594 18704 18810  3  0 96  0  0
 6  0 1030464 167153936  30308 772335808    0    0     0  2082 20511 15500  4  0 95  0  0
 6  0 1030464 167154208  30308 772335808    0    0     0    18 12740 6703  3  0 96  0  0
 6  0 1030464 167154576  30308 772335808    0    0     0    89 11818 5372  3  0 97  0  0
 7  0 1030464 167154608  30308 772335808    0    0     0     0 15547 5056  4  0 96  0  0
 6  0 1030464 167166848  30308 772335808    0    0    56     0 59400 11259  9  0 91  0  0
 6  0 1030464 167170048  30308 772336000    0    0   136   284 106698 16828 17  0 83  0  0
 6  0 1030464 167170784  30308 772336192    0    0   160   136 95051 16112 20  0 80  0  0
133  0 1030464 167169408  30308 772336256    0    0    80     0 1332034 18498 31  2 66  0  0
 6  0 1030464 167170592  30308 772336256    0    0     0     0 1217655 11772 37  3 61  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 167170768  30308 772336256    0    0     0    11 12670 4856  4  0 96  0  0
